,label,gry,b,g,r,h,s,v,l,a,bl,gry_std,b_std,g_std,r_std,h_std,s_std,v_std,l_std,a_std,bl_std,gry_min,b_min,g_min,r_min,h_min,s_min,v_min,l_min,a_min,bl_min,orb_gry1,orb_gry2,orb_gry3,orb_gry4,orb_gry5,orb_gry6,orb_gry7,orb_gry8,orb_gry9,orb_gry10,orb_gry11,orb_gry12,orb_gry13,orb_gry14,orb_gry15,orb_gry16,orb_gry17,orb_gry18,orb_gry19,orb_gry20,orb_b1,orb_b2,orb_b3,orb_b4,orb_b5,orb_b6,orb_b7,orb_b8,orb_b9,orb_b10,orb_b11,orb_b12,orb_b13,orb_b14,orb_b15,orb_b16,orb_b17,orb_b18,orb_b19,orb_b20,orb_g1,orb_g2,orb_g3,orb_g4,orb_g5,orb_g6,orb_g7,orb_g8,orb_g9,orb_g10,orb_g11,orb_g12,orb_g13,orb_g14,orb_g15,orb_g16,orb_g17,orb_g18,orb_g19,orb_g20,orb_r1,orb_r2,orb_r3,orb_r4,orb_r5,orb_r6,orb_r7,orb_r8,orb_r9,orb_r10,orb_r11,orb_r12,orb_r13,orb_r14,orb_r15,orb_r16,orb_r17,orb_r18,orb_r19,orb_r20,orb_l1,orb_l2,orb_l3,orb_l4,orb_l5,orb_l6,orb_l7,orb_l8,orb_l9,orb_l10,orb_l11,orb_l12,orb_l13,orb_l14,orb_l15,orb_l16,orb_l17,orb_l18,orb_l19,orb_l20,orb_a1,orb_a2,orb_a3,orb_a4,orb_a5,orb_a6,orb_a7,orb_a8,orb_a9,orb_a10,orb_a11,orb_a12,orb_a13,orb_a14,orb_a15,orb_a16,orb_a17,orb_a18,orb_a19,orb_a20,orb_bl1,orb_bl2,orb_bl3,orb_bl4,orb_bl5,orb_bl6,orb_bl7,orb_bl8,orb_bl9,orb_bl10,orb_bl11,orb_bl12,orb_bl13,orb_bl14,orb_bl15,orb_bl16,orb_bl17,orb_bl18,orb_bl19,orb_bl20,orb_h1,orb_h2,orb_h3,orb_h4,orb_h5,orb_h6,orb_h7,orb_h8,orb_h9,orb_h10,orb_h11,orb_h12,orb_h13,orb_h14,orb_h15,orb_h16,orb_h17,orb_h18,orb_h19,orb_h20,orb_s1,orb_s2,orb_s3,orb_s4,orb_s5,orb_s6,orb_s7,orb_s8,orb_s9,orb_s10,orb_s11,orb_s12,orb_s13,orb_s14,orb_s15,orb_s16,orb_s17,orb_s18,orb_s19,orb_s20,orb_v1,orb_v2,orb_v3,orb_v4,orb_v5,orb_v6,orb_v7,orb_v8,orb_v9,orb_v10,orb_v11,orb_v12,orb_v13,orb_v14,orb_v15,orb_v16,orb_v17,orb_v18,orb_v19,orb_v20
10,4,87.98879684805623,43.54470346844782,103.74188549101784,73.97959640276777,45.1021271254884,148.51469561041625,103.74190186191692,102.97296073167006,105.945845065811,157.94507563355378,10.953783607948411,9.691625316573909,11.20352705759922,12.38759662324113,2.5581398881300594,17.97390731245097,11.20369523108547,11.614316619414714,1.8356836301451,4.106056795901631,45.0,2.0,58.0,31.0,28.0,36.0,58.0,54.0,98.0,143.0,6.0,5.0,10.0,3.0,7.0,14.0,14.0,12.0,4.0,7.0,2.0,10.0,11.0,17.0,3.0,7.0,15.0,7.0,11.0,20.0,20.0,22.0,5.0,3.0,5.0,22.0,3.0,12.0,1.0,5.0,30.0,9.0,6.0,12.0,15.0,8.0,10.0,10.0,17.0,6.0,9.0,5.0,12.0,24.0,13.0,6.0,16.0,5.0,8.0,1.0,9.0,10.0,3.0,11.0,22.0,16.0,9.0,44.0,20.0,6.0,2.0,10.0,15.0,19.0,26.0,8.0,20.0,16.0,6.0,12.0,8.0,16.0,16.0,7.0,13.0,2.0,33.0,8.0,5.0,10.0,13.0,17.0,12.0,8.0,36.0,2.0,9.0,28.0,8.0,15.0,8.0,6.0,10.0,10.0,7.0,5.0,9.0,13.0,14.0,21.0,19.0,8.0,1.0,0.0,9.0,2.0,2.0,6.0,8.0,1.0,14.0,7.0,16.0,2.0,0.0,6.0,0.0,5.0,2.0,0.0,4.0,38.0,20.0,7.0,6.0,23.0,0.0,0.0,3.0,22.0,2.0,6.0,6.0,6.0,8.0,1.0,12.0,12.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0,4.0,0.0,3.0,0.0,4.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,9.0,29.0,9.0,11.0,46.0,15.0,37.0,23.0,33.0,18.0,19.0,41.0,38.0,18.0,15.0,25.0,20.0,13.0,18.0,7.0,8.0,15.0,24.0,0.0,12.0,17.0,30.0,12.0,4.0,17.0,2.0,14.0,15.0,9.0,2.0,6.0,29.0,11.0,15.0
11,2,81.68635643021467,38.85258068746796,95.12603554527792,71.67103334008797,42.66398865221175,153.56160227909362,95.13891504654738,95.11961665454804,108.968197585019,156.76725114133478,15.042750262036028,15.463903259079784,14.685492061981565,16.85047215255495,2.82998005280034,28.3469236035001,14.72291413535689,15.704097070815568,2.7083359085994383,4.391168841457441,18.0,1.0,22.0,14.0,18.0,18.0,22.0,16.0,99.0,123.0,18.0,23.0,16.0,23.0,10.0,6.0,32.0,4.0,6.0,47.0,16.0,16.0,31.0,13.0,28.0,10.0,26.0,6.0,9.0,19.0,10.0,27.0,30.0,29.0,40.0,9.0,16.0,38.0,40.0,18.0,12.0,17.0,29.0,19.0,16.0,18.0,21.0,18.0,13.0,14.0,8.0,23.0,7.0,27.0,8.0,35.0,25.0,43.0,16.0,4.0,26.0,12.0,12.0,17.0,47.0,13.0,27.0,40.0,22.0,17.0,49.0,28.0,9.0,17.0,17.0,22.0,12.0,19.0,37.0,28.0,6.0,17.0,11.0,28.0,13.0,28.0,35.0,13.0,22.0,38.0,30.0,10.0,12.0,9.0,23.0,26.0,13.0,14.0,18.0,19.0,24.0,28.0,26.0,20.0,40.0,46.0,30.0,13.0,17.0,27.0,3.0,2.0,10.0,2.0,24.0,20.0,10.0,26.0,24.0,1.0,21.0,22.0,15.0,18.0,4.0,13.0,1.0,12.0,4.0,7.0,8.0,35.0,43.0,7.0,21.0,7.0,3.0,0.0,19.0,38.0,10.0,17.0,5.0,2.0,2.0,5.0,24.0,23.0,1.0,6.0,0.0,3.0,5.0,5.0,8.0,8.0,0.0,8.0,0.0,11.0,7.0,1.0,4.0,1.0,0.0,5.0,6.0,8.0,6.0,3.0,21.0,37.0,35.0,17.0,35.0,18.0,35.0,21.0,20.0,30.0,9.0,34.0,19.0,7.0,32.0,26.0,14.0,18.0,37.0,32.0,33.0,16.0,20.0,6.0,13.0,19.0,19.0,30.0,4.0,19.0,29.0,30.0,19.0,9.0,9.0,39.0,46.0,29.0,27.0,14.0
12,2,77.27528683679856,36.94644384636248,91.40693971212016,64.88884639454837,44.74758361727279,152.99684305681106,91.41837146234614,90.7374382866282,107.80792017244976,155.73793894722203,11.598984208399411,9.873229468812305,12.196131770605144,12.294010884738906,2.5280888967567483,18.158620602010924,12.236778756955728,12.674845154435946,2.2523646166201616,3.656007536513528,13.0,1.0,17.0,7.0,18.0,22.0,17.0,11.0,100.0,130.0,10.0,15.0,19.0,16.0,11.0,10.0,26.0,8.0,12.0,31.0,17.0,12.0,16.0,35.0,20.0,7.0,16.0,7.0,6.0,13.0,12.0,13.0,15.0,9.0,21.0,40.0,17.0,6.0,5.0,15.0,12.0,9.0,17.0,10.0,13.0,24.0,17.0,6.0,23.0,19.0,27.0,20.0,20.0,7.0,16.0,21.0,23.0,19.0,17.0,5.0,31.0,19.0,17.0,13.0,24.0,7.0,33.0,19.0,11.0,12.0,11.0,20.0,16.0,11.0,17.0,10.0,27.0,19.0,15.0,8.0,19.0,27.0,16.0,22.0,14.0,28.0,21.0,15.0,23.0,8.0,20.0,15.0,6.0,21.0,24.0,14.0,32.0,11.0,15.0,19.0,40.0,16.0,13.0,17.0,31.0,18.0,19.0,6.0,17.0,13.0,11.0,16.0,8.0,8.0,11.0,22.0,6.0,8.0,7.0,25.0,13.0,17.0,17.0,6.0,4.0,8.0,1.0,5.0,12.0,20.0,7.0,45.0,28.0,9.0,5.0,15.0,10.0,0.0,11.0,25.0,13.0,19.0,5.0,18.0,5.0,28.0,20.0,10.0,0.0,8.0,6.0,10.0,8.0,1.0,1.0,6.0,0.0,3.0,2.0,3.0,8.0,8.0,5.0,3.0,23.0,0.0,5.0,3.0,0.0,0.0,12.0,36.0,30.0,15.0,33.0,18.0,52.0,32.0,13.0,18.0,15.0,36.0,26.0,17.0,5.0,23.0,21.0,30.0,10.0,22.0,28.0,30.0,9.0,14.0,18.0,12.0,17.0,13.0,26.0,32.0,19.0,15.0,8.0,7.0,30.0,10.0,18.0,26.0,21.0,7.0
13,3,64.5979014740332,39.18266375043168,75.03850559165654,53.79591460852649,48.51774192620049,123.63075497435838,75.10130596692778,74.57671476508136,112.31627537541512,146.59093708451084,16.44056023535005,15.100067388208789,17.226592325467536,17.10935090522681,4.635353626885784,32.3464183858698,17.483388199267537,18.420564768775147,3.844707624034633,5.796150966862591,20.0,1.0,27.0,8.0,20.0,23.0,27.0,20.0,99.0,123.0,11.0,14.0,14.0,6.0,16.0,20.0,25.0,6.0,4.0,11.0,7.0,27.0,25.0,10.0,8.0,18.0,23.0,8.0,17.0,26.0,9.0,20.0,18.0,81.0,17.0,4.0,16.0,22.0,38.0,47.0,26.0,12.0,23.0,10.0,29.0,16.0,10.0,16.0,9.0,5.0,5.0,8.0,18.0,25.0,36.0,21.0,22.0,20.0,11.0,3.0,11.0,17.0,7.0,34.0,11.0,13.0,19.0,66.0,46.0,31.0,49.0,15.0,37.0,15.0,16.0,14.0,9.0,5.0,16.0,13.0,7.0,10.0,31.0,20.0,18.0,29.0,12.0,22.0,18.0,81.0,20.0,47.0,18.0,31.0,29.0,39.0,12.0,51.0,10.0,23.0,3.0,16.0,20.0,19.0,7.0,38.0,10.0,15.0,16.0,16.0,26.0,14.0,9.0,25.0,9.0,19.0,11.0,19.0,17.0,4.0,31.0,23.0,22.0,13.0,5.0,11.0,1.0,15.0,7.0,0.0,6.0,12.0,16.0,20.0,26.0,35.0,0.0,1.0,42.0,18.0,26.0,35.0,10.0,1.0,9.0,3.0,19.0,18.0,1.0,11.0,2.0,12.0,13.0,3.0,5.0,11.0,4.0,5.0,2.0,6.0,4.0,1.0,9.0,5.0,0.0,2.0,0.0,4.0,0.0,6.0,25.0,10.0,26.0,55.0,14.0,30.0,9.0,30.0,22.0,16.0,22.0,11.0,45.0,48.0,23.0,19.0,38.0,20.0,14.0,23.0,16.0,16.0,11.0,47.0,36.0,6.0,19.0,48.0,3.0,4.0,13.0,15.0,50.0,14.0,17.0,39.0,18.0,17.0,25.0,13.0
14,2,80.80834903368763,30.38431853748755,97.3620442453758,67.5307371464458,43.31991397390779,179.0942969203607,97.5533160333203,96.06078110743782,105.24792933063168,161.18819096370552,16.9323333272023,17.10615812721839,16.975697823410407,18.84519232527915,3.403443660604484,30.81486944079976,17.492624477544577,17.847032470442024,4.011159753087932,5.0251310547495365,19.0,1.0,26.0,8.0,17.0,2.0,26.0,19.0,95.0,126.0,23.0,15.0,10.0,28.0,5.0,10.0,19.0,15.0,2.0,21.0,23.0,22.0,11.0,21.0,18.0,12.0,15.0,12.0,10.0,22.0,16.0,4.0,23.0,29.0,19.0,19.0,9.0,42.0,16.0,56.0,33.0,8.0,20.0,7.0,18.0,16.0,11.0,27.0,5.0,7.0,8.0,9.0,23.0,22.0,3.0,29.0,28.0,15.0,25.0,1.0,24.0,20.0,11.0,16.0,28.0,11.0,20.0,73.0,11.0,19.0,38.0,18.0,16.0,8.0,34.0,24.0,14.0,16.0,9.0,14.0,20.0,28.0,9.0,11.0,18.0,42.0,41.0,11.0,6.0,28.0,22.0,25.0,6.0,23.0,39.0,32.0,16.0,3.0,10.0,34.0,16.0,20.0,19.0,8.0,21.0,38.0,17.0,17.0,10.0,41.0,1.0,14.0,2.0,18.0,9.0,8.0,11.0,16.0,11.0,4.0,46.0,12.0,51.0,13.0,1.0,7.0,7.0,5.0,23.0,4.0,7.0,31.0,15.0,16.0,16.0,4.0,3.0,0.0,80.0,34.0,24.0,12.0,6.0,9.0,17.0,11.0,15.0,7.0,8.0,2.0,3.0,0.0,7.0,3.0,7.0,5.0,1.0,5.0,6.0,2.0,2.0,1.0,7.0,16.0,1.0,5.0,2.0,1.0,0.0,1.0,23.0,22.0,25.0,53.0,29.0,21.0,31.0,18.0,22.0,16.0,26.0,16.0,35.0,19.0,30.0,28.0,18.0,12.0,31.0,25.0,40.0,34.0,17.0,2.0,16.0,17.0,8.0,39.0,25.0,7.0,21.0,11.0,30.0,17.0,5.0,39.0,16.0,39.0,14.0,4.0
15,3,74.04628713264286,40.41071494726146,86.1128864097041,63.22143836232674,45.43858989896852,134.95256442146376,86.11291287159105,85.93002418616467,110.40042656561754,151.4848505697244,15.61240464355032,10.897389709423246,17.14381739424877,16.012754804483272,2.506566021578461,21.744593243240217,17.143926038055895,17.42993306631072,3.1192855415783205,5.955335618355022,37.0,3.0,48.0,26.0,27.0,19.0,48.0,44.0,97.0,133.0,1.0,10.0,30.0,11.0,9.0,12.0,24.0,8.0,8.0,6.0,6.0,11.0,28.0,6.0,22.0,7.0,15.0,7.0,21.0,9.0,18.0,21.0,9.0,4.0,11.0,13.0,19.0,22.0,7.0,15.0,13.0,14.0,25.0,20.0,15.0,22.0,16.0,5.0,24.0,12.0,10.0,12.0,9.0,31.0,1.0,4.0,11.0,12.0,27.0,3.0,6.0,41.0,11.0,13.0,17.0,21.0,16.0,43.0,5.0,6.0,5.0,11.0,3.0,35.0,22.0,32.0,14.0,26.0,30.0,1.0,6.0,41.0,12.0,9.0,9.0,8.0,28.0,10.0,9.0,3.0,5.0,19.0,34.0,8.0,33.0,8.0,9.0,1.0,20.0,45.0,9.0,2.0,26.0,13.0,7.0,2.0,10.0,17.0,14.0,26.0,0.0,3.0,26.0,0.0,4.0,26.0,0.0,2.0,3.0,2.0,0.0,3.0,3.0,16.0,1.0,3.0,3.0,0.0,10.0,21.0,6.0,44.0,34.0,2.0,0.0,6.0,18.0,0.0,3.0,12.0,1.0,3.0,7.0,7.0,1.0,8.0,23.0,4.0,4.0,0.0,3.0,1.0,10.0,0.0,5.0,3.0,0.0,3.0,4.0,1.0,3.0,5.0,1.0,4.0,8.0,2.0,3.0,4.0,2.0,1.0,10.0,25.0,21.0,12.0,38.0,32.0,27.0,22.0,28.0,19.0,27.0,16.0,31.0,29.0,10.0,26.0,35.0,9.0,30.0,25.0,5.0,50.0,34.0,3.0,1.0,21.0,17.0,26.0,9.0,8.0,17.0,13.0,16.0,23.0,13.0,1.0,3.0,21.0,13.0,5.0
16,3,64.80725374285534,44.86199850342486,71.62351566502237,59.04668711974259,44.59288209933748,98.89309910148448,71.70742699921142,72.81767790434637,117.36217485653108,142.4518019236636,16.997089690611777,15.974998168306788,17.172995969810444,17.66698186753623,4.800950680090701,24.037612609174182,17.513114063682565,18.884110869802296,2.297803660719551,3.435306643312496,14.0,1.0,16.0,9.0,13.0,6.0,16.0,11.0,103.0,123.0,10.0,25.0,30.0,9.0,10.0,6.0,33.0,6.0,4.0,14.0,5.0,43.0,37.0,11.0,17.0,20.0,22.0,4.0,7.0,28.0,4.0,11.0,76.0,27.0,26.0,3.0,17.0,18.0,46.0,11.0,7.0,17.0,40.0,24.0,8.0,25.0,19.0,8.0,9.0,14.0,2.0,4.0,5.0,18.0,8.0,91.0,15.0,28.0,12.0,8.0,8.0,57.0,11.0,16.0,10.0,18.0,15.0,45.0,12.0,25.0,80.0,6.0,7.0,21.0,11.0,23.0,5.0,18.0,41.0,8.0,2.0,33.0,0.0,19.0,16.0,65.0,14.0,5.0,5.0,26.0,4.0,17.0,23.0,7.0,13.0,36.0,4.0,13.0,11.0,41.0,7.0,8.0,48.0,25.0,11.0,108.0,3.0,12.0,14.0,16.0,6.0,8.0,21.0,10.0,19.0,5.0,20.0,8.0,16.0,2.0,37.0,14.0,21.0,8.0,2.0,9.0,2.0,18.0,15.0,0.0,5.0,21.0,27.0,11.0,23.0,5.0,1.0,0.0,35.0,18.0,40.0,24.0,9.0,0.0,5.0,1.0,8.0,21.0,1.0,15.0,0.0,1.0,4.0,10.0,2.0,1.0,1.0,2.0,4.0,6.0,1.0,2.0,1.0,0.0,5.0,11.0,0.0,3.0,12.0,8.0,29.0,19.0,26.0,35.0,23.0,40.0,22.0,27.0,9.0,22.0,20.0,8.0,52.0,42.0,21.0,20.0,38.0,14.0,12.0,21.0,15.0,56.0,18.0,13.0,5.0,12.0,16.0,24.0,4.0,6.0,7.0,26.0,21.0,12.0,3.0,111.0,12.0,6.0,26.0,16.0
17,3,73.9841687425791,26.18583426945038,90.33834074453472,60.11155798198031,44.32337671408283,182.01553442134423,90.36940376690802,88.65583311992178,105.25553511978208,160.05944869974158,14.812062104120947,10.786126350354428,16.07377862366348,15.646692335017647,2.2907647488603704,20.732767135687222,16.17752794934309,16.584865190343816,3.10235695696941,5.271864653838501,30.0,1.0,40.0,20.0,22.0,55.0,40.0,35.0,95.0,143.0,6.0,13.0,7.0,16.0,6.0,3.0,4.0,4.0,31.0,20.0,6.0,16.0,19.0,10.0,5.0,7.0,10.0,3.0,3.0,4.0,7.0,23.0,26.0,30.0,9.0,6.0,10.0,6.0,30.0,32.0,60.0,5.0,11.0,1.0,1.0,9.0,4.0,9.0,9.0,5.0,5.0,3.0,7.0,10.0,6.0,14.0,28.0,16.0,5.0,6.0,24.0,11.0,6.0,1.0,29.0,10.0,15.0,127.0,40.0,0.0,20.0,15.0,28.0,10.0,64.0,2.0,4.0,8.0,12.0,4.0,0.0,15.0,2.0,10.0,13.0,36.0,86.0,29.0,3.0,20.0,43.0,49.0,7.0,4.0,94.0,8.0,8.0,18.0,9.0,13.0,4.0,5.0,18.0,5.0,10.0,18.0,5.0,7.0,18.0,38.0,15.0,0.0,28.0,16.0,9.0,23.0,6.0,25.0,19.0,3.0,22.0,23.0,26.0,9.0,1.0,17.0,0.0,13.0,5.0,0.0,3.0,64.0,43.0,10.0,4.0,21.0,0.0,0.0,51.0,25.0,15.0,11.0,7.0,1.0,3.0,0.0,34.0,12.0,0.0,0.0,4.0,3.0,12.0,0.0,2.0,7.0,0.0,5.0,0.0,14.0,6.0,0.0,13.0,6.0,0.0,0.0,0.0,9.0,0.0,0.0,18.0,17.0,8.0,88.0,13.0,11.0,9.0,9.0,9.0,12.0,8.0,26.0,14.0,8.0,15.0,66.0,25.0,34.0,17.0,15.0,19.0,6.0,9.0,17.0,8.0,12.0,10.0,84.0,1.0,3.0,29.0,14.0,35.0,9.0,7.0,12.0,3.0,71.0,17.0,1.0
18,2,86.29761838273427,40.56416802968046,100.89419555591016,75.08344037978219,42.96963338253481,154.5883432401165,100.92216060956636,100.52974029600672,107.5287429688435,158.46743527346712,16.4357326774783,13.32580275323037,17.11128172403616,17.30667566874763,2.355700153038555,20.793486658123363,17.211238802742827,17.781394156896038,2.545580343096455,4.075613600218285,30.0,5.0,38.0,21.0,17.0,45.0,38.0,34.0,99.0,141.0,9.0,0.0,8.0,1.0,8.0,7.0,6.0,5.0,5.0,12.0,8.0,6.0,8.0,12.0,8.0,1.0,6.0,4.0,6.0,10.0,7.0,10.0,10.0,4.0,5.0,8.0,17.0,4.0,4.0,7.0,21.0,16.0,10.0,6.0,7.0,5.0,5.0,6.0,9.0,9.0,9.0,5.0,5.0,8.0,9.0,1.0,29.0,14.0,8.0,1.0,7.0,5.0,7.0,4.0,28.0,8.0,7.0,14.0,12.0,4.0,2.0,5.0,14.0,18.0,17.0,7.0,5.0,14.0,13.0,13.0,5.0,19.0,5.0,11.0,12.0,1.0,17.0,13.0,8.0,6.0,33.0,7.0,7.0,3.0,14.0,3.0,3.0,4.0,8.0,14.0,9.0,32.0,18.0,6.0,3.0,2.0,14.0,3.0,8.0,13.0,5.0,0.0,3.0,3.0,0.0,4.0,2.0,6.0,22.0,5.0,10.0,1.0,12.0,5.0,0.0,5.0,0.0,2.0,5.0,0.0,5.0,15.0,25.0,18.0,4.0,7.0,0.0,0.0,12.0,12.0,11.0,6.0,0.0,0.0,9.0,0.0,10.0,12.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,20.0,38.0,35.0,18.0,22.0,15.0,30.0,31.0,13.0,18.0,15.0,20.0,12.0,16.0,31.0,24.0,24.0,8.0,22.0,35.0,4.0,8.0,11.0,6.0,4.0,4.0,6.0,5.0,3.0,14.0,13.0,12.0,7.0,6.0,5.0,2.0,26.0,37.0,6.0,5.0
19,2,95.15751430203272,32.951030807129946,113.30153647369455,83.2771317285095,41.51707349044503,182.3968849189629,113.52088892634102,112.13485576247858,104.07020870200276,166.85638043875173,19.14944602543297,16.751865389959633,18.759131684643556,23.78091821926369,4.199889310204856,28.335638882565277,19.205327467084228,19.654902545467483,4.136284036683982,7.123171820663942,19.0,1.0,19.0,23.0,12.0,30.0,26.0,16.0,94.0,137.0,10.0,18.0,6.0,19.0,3.0,6.0,8.0,9.0,2.0,28.0,19.0,11.0,8.0,27.0,24.0,7.0,14.0,12.0,6.0,8.0,12.0,30.0,21.0,26.0,18.0,14.0,11.0,26.0,9.0,41.0,86.0,1.0,11.0,2.0,12.0,3.0,8.0,14.0,17.0,7.0,4.0,13.0,32.0,4.0,13.0,29.0,47.0,20.0,5.0,2.0,27.0,2.0,5.0,7.0,50.0,13.0,32.0,55.0,34.0,4.0,13.0,18.0,21.0,11.0,50.0,8.0,11.0,11.0,17.0,23.0,43.0,9.0,11.0,27.0,10.0,51.0,50.0,29.0,11.0,14.0,38.0,29.0,12.0,8.0,51.0,8.0,53.0,18.0,3.0,4.0,4.0,39.0,18.0,8.0,23.0,23.0,8.0,4.0,1.0,51.0,11.0,30.0,6.0,32.0,4.0,11.0,22.0,15.0,12.0,16.0,30.0,4.0,27.0,17.0,10.0,2.0,6.0,5.0,16.0,6.0,4.0,6.0,9.0,19.0,13.0,20.0,5.0,0.0,84.0,17.0,19.0,25.0,10.0,15.0,11.0,28.0,9.0,7.0,4.0,11.0,0.0,3.0,8.0,1.0,4.0,3.0,1.0,8.0,0.0,6.0,6.0,5.0,13.0,2.0,1.0,0.0,2.0,3.0,1.0,0.0,22.0,11.0,31.0,74.0,28.0,30.0,12.0,18.0,15.0,13.0,18.0,27.0,14.0,10.0,13.0,41.0,11.0,42.0,26.0,21.0,26.0,1.0,5.0,19.0,14.0,3.0,15.0,34.0,36.0,9.0,40.0,23.0,32.0,6.0,25.0,18.0,31.0,53.0,10.0,1.0
20,2,87.43650580218286,36.80264359650903,104.1585084305438,73.89164353742878,43.74542447014172,165.9426834651742,104.18849102653223,103.0541756942577,104.99975644531943,161.3468929019033,14.240748177272954,11.835545793035015,14.68607082393021,15.942043032222395,2.6379673838442854,20.66956329905627,14.79556154042332,15.142964476330754,2.318382314630888,4.891133873208545,33.0,2.0,44.0,22.0,18.0,13.0,44.0,39.0,97.0,133.0,7.0,12.0,10.0,21.0,2.0,17.0,20.0,8.0,11.0,3.0,7.0,12.0,19.0,1.0,27.0,6.0,11.0,3.0,10.0,11.0,13.0,9.0,28.0,24.0,60.0,10.0,19.0,13.0,23.0,25.0,10.0,13.0,21.0,22.0,5.0,7.0,17.0,11.0,5.0,8.0,0.0,5.0,21.0,26.0,13.0,18.0,21.0,11.0,7.0,6.0,29.0,39.0,2.0,1.0,24.0,13.0,9.0,57.0,21.0,11.0,44.0,17.0,19.0,25.0,16.0,19.0,8.0,19.0,19.0,7.0,8.0,24.0,11.0,10.0,13.0,25.0,38.0,5.0,3.0,27.0,20.0,23.0,9.0,11.0,42.0,21.0,2.0,25.0,16.0,20.0,5.0,15.0,25.0,9.0,18.0,24.0,0.0,12.0,19.0,30.0,14.0,14.0,1.0,13.0,5.0,5.0,13.0,10.0,7.0,1.0,37.0,0.0,24.0,5.0,6.0,3.0,2.0,5.0,15.0,1.0,19.0,15.0,28.0,14.0,8.0,14.0,3.0,3.0,11.0,22.0,34.0,11.0,11.0,6.0,4.0,12.0,10.0,19.0,3.0,6.0,0.0,3.0,5.0,0.0,0.0,11.0,0.0,3.0,1.0,6.0,1.0,2.0,14.0,2.0,0.0,0.0,0.0,3.0,0.0,1.0,25.0,11.0,28.0,33.0,34.0,28.0,18.0,26.0,30.0,29.0,7.0,31.0,17.0,41.0,7.0,31.0,28.0,31.0,21.0,20.0,31.0,31.0,6.0,24.0,4.0,11.0,10.0,38.0,14.0,1.0,22.0,16.0,15.0,19.0,3.0,24.0,11.0,24.0,12.0,18.0
21,2,81.16539958905591,35.8986080918854,94.03679031037092,73.16027360224938,40.97336433437872,159.17911755163837,94.03729858332431,94.23377311560506,109.89974045636424,157.9296907105007,18.215933151191376,13.446313741784458,19.33171439799185,19.475855165101287,2.636451182731618,25.180619571204964,19.33313454819733,20.008518659088995,3.1894075759165124,5.90218508123469,21.0,1.0,25.0,18.0,22.0,28.0,25.0,19.0,99.0,125.0,13.0,23.0,30.0,12.0,6.0,11.0,33.0,20.0,7.0,8.0,7.0,19.0,30.0,13.0,32.0,16.0,19.0,13.0,11.0,8.0,38.0,21.0,28.0,12.0,15.0,13.0,8.0,31.0,19.0,11.0,12.0,16.0,28.0,10.0,14.0,18.0,23.0,15.0,8.0,8.0,16.0,15.0,9.0,43.0,12.0,7.0,26.0,24.0,20.0,9.0,13.0,28.0,18.0,5.0,13.0,20.0,17.0,8.0,20.0,10.0,10.0,12.0,12.0,32.0,16.0,30.0,18.0,29.0,33.0,8.0,20.0,33.0,34.0,15.0,15.0,5.0,16.0,25.0,12.0,16.0,13.0,12.0,29.0,24.0,9.0,9.0,13.0,10.0,23.0,36.0,24.0,18.0,23.0,17.0,16.0,6.0,15.0,38.0,13.0,13.0,13.0,4.0,7.0,2.0,2.0,9.0,1.0,2.0,7.0,6.0,11.0,1.0,10.0,11.0,2.0,8.0,1.0,1.0,8.0,3.0,10.0,28.0,26.0,14.0,1.0,15.0,1.0,0.0,2.0,15.0,2.0,8.0,3.0,3.0,5.0,10.0,19.0,10.0,0.0,1.0,0.0,3.0,4.0,1.0,0.0,4.0,0.0,4.0,0.0,6.0,1.0,2.0,3.0,3.0,7.0,0.0,0.0,3.0,1.0,0.0,20.0,33.0,22.0,19.0,18.0,29.0,28.0,20.0,28.0,34.0,18.0,37.0,21.0,27.0,14.0,15.0,31.0,21.0,24.0,41.0,16.0,31.0,24.0,16.0,5.0,32.0,21.0,5.0,16.0,20.0,11.0,14.0,22.0,23.0,18.0,2.0,13.0,13.0,16.0,15.0
