,label,gry,b,g,r,h,s,v,l,a,bl,gry_std,b_std,g_std,r_std,h_std,s_std,v_std,l_std,a_std,bl_std,gry_min,b_min,g_min,r_min,h_min,s_min,v_min,l_min,a_min,bl_min,orb_gry1,orb_gry2,orb_gry3,orb_gry4,orb_gry5,orb_gry6,orb_gry7,orb_gry8,orb_gry9,orb_gry10,orb_gry11,orb_gry12,orb_gry13,orb_gry14,orb_gry15,orb_gry16,orb_gry17,orb_gry18,orb_gry19,orb_gry20,orb_b1,orb_b2,orb_b3,orb_b4,orb_b5,orb_b6,orb_b7,orb_b8,orb_b9,orb_b10,orb_b11,orb_b12,orb_b13,orb_b14,orb_b15,orb_b16,orb_b17,orb_b18,orb_b19,orb_b20,orb_g1,orb_g2,orb_g3,orb_g4,orb_g5,orb_g6,orb_g7,orb_g8,orb_g9,orb_g10,orb_g11,orb_g12,orb_g13,orb_g14,orb_g15,orb_g16,orb_g17,orb_g18,orb_g19,orb_g20,orb_r1,orb_r2,orb_r3,orb_r4,orb_r5,orb_r6,orb_r7,orb_r8,orb_r9,orb_r10,orb_r11,orb_r12,orb_r13,orb_r14,orb_r15,orb_r16,orb_r17,orb_r18,orb_r19,orb_r20,orb_l1,orb_l2,orb_l3,orb_l4,orb_l5,orb_l6,orb_l7,orb_l8,orb_l9,orb_l10,orb_l11,orb_l12,orb_l13,orb_l14,orb_l15,orb_l16,orb_l17,orb_l18,orb_l19,orb_l20,orb_a1,orb_a2,orb_a3,orb_a4,orb_a5,orb_a6,orb_a7,orb_a8,orb_a9,orb_a10,orb_a11,orb_a12,orb_a13,orb_a14,orb_a15,orb_a16,orb_a17,orb_a18,orb_a19,orb_a20,orb_bl1,orb_bl2,orb_bl3,orb_bl4,orb_bl5,orb_bl6,orb_bl7,orb_bl8,orb_bl9,orb_bl10,orb_bl11,orb_bl12,orb_bl13,orb_bl14,orb_bl15,orb_bl16,orb_bl17,orb_bl18,orb_bl19,orb_bl20,orb_h1,orb_h2,orb_h3,orb_h4,orb_h5,orb_h6,orb_h7,orb_h8,orb_h9,orb_h10,orb_h11,orb_h12,orb_h13,orb_h14,orb_h15,orb_h16,orb_h17,orb_h18,orb_h19,orb_h20,orb_s1,orb_s2,orb_s3,orb_s4,orb_s5,orb_s6,orb_s7,orb_s8,orb_s9,orb_s10,orb_s11,orb_s12,orb_s13,orb_s14,orb_s15,orb_s16,orb_s17,orb_s18,orb_s19,orb_s20,orb_v1,orb_v2,orb_v3,orb_v4,orb_v5,orb_v6,orb_v7,orb_v8,orb_v9,orb_v10,orb_v11,orb_v12,orb_v13,orb_v14,orb_v15,orb_v16,orb_v17,orb_v18,orb_v19,orb_v20
10,3,86.56292336332004,40.97083347547039,102.17569516866308,73.2581310123683,44.37847584331536,154.23815070028556,102.17660159257709,101.40528357423418,106.17111918987143,158.5624652781162,13.484258814814364,12.190121955535377,13.884633107513812,14.480392519502493,2.3781849892235414,21.534545588525663,13.8887920472292,14.34001107870543,2.1100386814082084,4.006158588318184,36.0,1.0,44.0,27.0,22.0,34.0,44.0,40.0,96.0,141.0,18.0,2.0,11.0,19.0,9.0,9.0,10.0,9.0,7.0,9.0,1.0,10.0,0.0,5.0,15.0,10.0,9.0,12.0,5.0,4.0,14.0,4.0,28.0,9.0,11.0,15.0,8.0,12.0,18.0,40.0,10.0,12.0,8.0,14.0,39.0,16.0,6.0,12.0,11.0,8.0,70.0,11.0,8.0,61.0,5.0,40.0,9.0,11.0,6.0,8.0,7.0,7.0,3.0,13.0,11.0,3.0,17.0,9.0,3.0,5.0,45.0,7.0,11.0,9.0,42.0,15.0,54.0,7.0,4.0,7.0,11.0,8.0,12.0,32.0,6.0,5.0,5.0,8.0,6.0,5.0,11.0,15.0,40.0,4.0,19.0,9.0,6.0,4.0,4.0,2.0,71.0,12.0,11.0,6.0,7.0,6.0,4.0,11.0,64.0,10.0,5.0,3.0,2.0,2.0,22.0,31.0,35.0,0.0,5.0,19.0,7.0,1.0,12.0,9.0,7.0,2.0,19.0,0.0,13.0,0.0,2.0,36.0,11.0,41.0,24.0,11.0,1.0,0.0,70.0,5.0,0.0,0.0,12.0,0.0,2.0,10.0,17.0,14.0,0.0,2.0,16.0,2.0,0.0,3.0,4.0,0.0,0.0,1.0,0.0,10.0,0.0,12.0,0.0,0.0,0.0,9.0,9.0,0.0,1.0,0.0,19.0,31.0,25.0,14.0,16.0,42.0,24.0,27.0,23.0,14.0,14.0,17.0,6.0,35.0,19.0,13.0,68.0,18.0,20.0,28.0,9.0,17.0,11.0,9.0,11.0,6.0,13.0,10.0,50.0,8.0,48.0,3.0,45.0,23.0,3.0,15.0,3.0,8.0,5.0,10.0
11,2,97.27561414696638,43.06855507771494,112.33177198259564,88.45610817338894,40.54542119787581,158.87152717032455,112.3319864331789,112.43692613306096,107.53388037043516,162.6396214382862,16.787276333411064,14.436193368306483,17.53196927800713,17.605773821281726,1.7914981464785025,23.39220002512009,17.532317688980118,17.771801512018403,2.11124745320253,5.150053427891903,20.0,1.0,28.0,13.0,24.0,13.0,28.0,21.0,96.0,128.0,26.0,15.0,20.0,29.0,14.0,28.0,25.0,30.0,3.0,39.0,17.0,24.0,7.0,6.0,28.0,9.0,17.0,21.0,20.0,18.0,23.0,27.0,5.0,20.0,52.0,9.0,20.0,5.0,32.0,16.0,43.0,28.0,19.0,37.0,6.0,4.0,11.0,32.0,52.0,9.0,16.0,24.0,15.0,16.0,13.0,37.0,5.0,21.0,28.0,11.0,28.0,14.0,15.0,25.0,7.0,21.0,22.0,32.0,21.0,27.0,2.0,22.0,27.0,23.0,46.0,6.0,24.0,18.0,17.0,11.0,16.0,27.0,25.0,8.0,12.0,26.0,27.0,27.0,41.0,14.0,4.0,25.0,9.0,15.0,9.0,33.0,26.0,24.0,19.0,11.0,42.0,34.0,24.0,15.0,10.0,18.0,10.0,30.0,17.0,35.0,5.0,3.0,7.0,8.0,4.0,18.0,20.0,9.0,7.0,15.0,21.0,1.0,9.0,5.0,8.0,3.0,20.0,5.0,8.0,3.0,2.0,30.0,11.0,36.0,11.0,10.0,3.0,7.0,52.0,7.0,4.0,10.0,13.0,3.0,10.0,5.0,18.0,11.0,1.0,10.0,6.0,2.0,0.0,4.0,3.0,1.0,8.0,4.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,9.0,1.0,0.0,14.0,0.0,16.0,24.0,14.0,43.0,35.0,26.0,33.0,37.0,17.0,8.0,26.0,26.0,16.0,29.0,42.0,34.0,13.0,12.0,23.0,26.0,23.0,14.0,8.0,14.0,9.0,32.0,34.0,21.0,12.0,13.0,48.0,16.0,11.0,7.0,11.0,36.0,9.0,16.0,14.0,50.0
12,2,91.14147712342616,40.95629498325376,107.01114768116652,79.07300550926152,42.77490858723294,159.27515576913655,107.07989988019472,106.45365673336866,106.11018968427524,160.92026936146902,14.17350021232508,13.839211175368838,13.968001746291405,16.18662637519994,2.906669980537088,22.298036539644706,14.23268908187634,14.671701698887585,2.8994632661412165,4.032408020350781,22.0,1.0,30.0,16.0,19.0,28.0,30.0,24.0,98.0,139.0,9.0,3.0,9.0,8.0,11.0,9.0,16.0,23.0,4.0,13.0,6.0,8.0,7.0,6.0,5.0,15.0,10.0,22.0,5.0,11.0,6.0,19.0,0.0,11.0,13.0,7.0,13.0,24.0,14.0,12.0,12.0,17.0,24.0,9.0,15.0,22.0,14.0,23.0,13.0,10.0,15.0,23.0,9.0,41.0,6.0,5.0,18.0,7.0,13.0,11.0,17.0,28.0,6.0,4.0,5.0,6.0,9.0,12.0,9.0,14.0,2.0,14.0,10.0,19.0,10.0,34.0,42.0,5.0,9.0,12.0,10.0,7.0,14.0,3.0,7.0,13.0,26.0,10.0,17.0,16.0,7.0,10.0,22.0,16.0,32.0,9.0,11.0,13.0,9.0,4.0,12.0,17.0,18.0,12.0,1.0,3.0,22.0,22.0,12.0,20.0,4.0,8.0,0.0,2.0,7.0,14.0,25.0,1.0,1.0,0.0,0.0,3.0,3.0,4.0,2.0,0.0,35.0,2.0,5.0,0.0,9.0,15.0,15.0,10.0,7.0,10.0,0.0,1.0,28.0,14.0,0.0,1.0,8.0,0.0,7.0,5.0,14.0,6.0,0.0,1.0,3.0,3.0,0.0,0.0,6.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,8.0,0.0,0.0,0.0,37.0,27.0,20.0,23.0,30.0,24.0,42.0,20.0,29.0,23.0,18.0,17.0,9.0,20.0,31.0,17.0,14.0,33.0,20.0,21.0,12.0,14.0,5.0,5.0,17.0,8.0,8.0,18.0,8.0,35.0,9.0,10.0,14.0,25.0,7.0,25.0,7.0,8.0,10.0,13.0
13,3,85.91893264532905,39.261008237767776,100.92270109396743,74.25371512153501,43.15524281607736,157.166172332883,100.94722140397566,100.52097532732684,107.07815213968654,158.99185365011326,12.987011781071889,13.114776413754058,12.81993278244808,15.04462603114922,2.992000165814563,24.343338660592767,12.927860510121,13.451377320112364,2.83786118021029,4.450883440694555,39.0,1.0,51.0,29.0,18.0,27.0,51.0,47.0,97.0,136.0,8.0,1.0,13.0,13.0,16.0,15.0,10.0,5.0,17.0,20.0,9.0,10.0,4.0,4.0,20.0,12.0,11.0,11.0,5.0,10.0,24.0,7.0,6.0,13.0,19.0,18.0,32.0,19.0,32.0,21.0,20.0,10.0,4.0,17.0,11.0,20.0,20.0,15.0,17.0,25.0,21.0,6.0,4.0,56.0,9.0,29.0,17.0,2.0,8.0,7.0,16.0,32.0,12.0,15.0,15.0,7.0,8.0,9.0,9.0,7.0,15.0,9.0,10.0,21.0,35.0,25.0,44.0,6.0,11.0,11.0,11.0,7.0,18.0,22.0,0.0,24.0,7.0,14.0,13.0,10.0,5.0,18.0,10.0,14.0,56.0,12.0,4.0,11.0,6.0,10.0,36.0,6.0,20.0,9.0,15.0,4.0,17.0,5.0,33.0,7.0,18.0,2.0,6.0,1.0,3.0,7.0,18.0,4.0,5.0,14.0,6.0,0.0,9.0,24.0,8.0,1.0,9.0,2.0,8.0,0.0,10.0,10.0,25.0,18.0,24.0,6.0,9.0,1.0,30.0,6.0,0.0,0.0,8.0,0.0,8.0,14.0,20.0,10.0,0.0,1.0,7.0,1.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,4.0,1.0,0.0,3.0,0.0,29.0,35.0,32.0,18.0,30.0,21.0,20.0,15.0,22.0,19.0,26.0,17.0,10.0,42.0,21.0,41.0,10.0,14.0,27.0,51.0,13.0,7.0,13.0,7.0,45.0,6.0,12.0,5.0,22.0,17.0,27.0,13.0,24.0,15.0,8.0,20.0,9.0,4.0,5.0,16.0
14,2,79.0253279533267,35.36861413755554,93.4631754848702,67.33886472543917,43.69859153289431,159.73370131647133,93.4631754848702,92.7651720262945,107.61156235625658,157.46912609827243,15.25364734958033,11.229463137792688,16.71663662276965,15.293480089140491,2.367799645224651,20.95059292903824,16.71663662276965,17.054799723377066,2.743070382864218,4.991329764363432,18.0,1.0,25.0,12.0,30.0,26.0,25.0,18.0,96.0,138.0,10.0,5.0,9.0,18.0,10.0,10.0,12.0,7.0,38.0,9.0,14.0,12.0,7.0,9.0,20.0,2.0,29.0,10.0,11.0,3.0,10.0,17.0,14.0,5.0,11.0,10.0,28.0,22.0,5.0,17.0,8.0,13.0,11.0,10.0,26.0,4.0,17.0,16.0,10.0,4.0,30.0,0.0,7.0,45.0,7.0,42.0,12.0,12.0,12.0,7.0,25.0,20.0,13.0,30.0,5.0,9.0,9.0,3.0,8.0,8.0,22.0,4.0,36.0,10.0,31.0,8.0,54.0,4.0,15.0,13.0,6.0,5.0,28.0,20.0,4.0,8.0,8.0,10.0,4.0,2.0,4.0,41.0,20.0,18.0,19.0,6.0,8.0,5.0,9.0,11.0,46.0,7.0,26.0,12.0,13.0,9.0,6.0,4.0,48.0,4.0,14.0,2.0,6.0,3.0,6.0,3.0,10.0,0.0,3.0,23.0,16.0,0.0,7.0,20.0,3.0,6.0,15.0,0.0,15.0,0.0,5.0,20.0,10.0,16.0,14.0,14.0,1.0,5.0,38.0,5.0,1.0,0.0,16.0,3.0,3.0,18.0,19.0,9.0,0.0,2.0,8.0,0.0,0.0,1.0,10.0,1.0,4.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,0.0,0.0,0.0,22.0,44.0,17.0,15.0,30.0,24.0,54.0,31.0,14.0,11.0,16.0,28.0,3.0,19.0,16.0,22.0,44.0,36.0,9.0,28.0,8.0,9.0,14.0,12.0,13.0,11.0,31.0,4.0,25.0,5.0,38.0,6.0,41.0,22.0,4.0,25.0,14.0,11.0,2.0,9.0
15,1,89.566229179157,38.88206505092897,105.56581211062743,77.46288090086803,42.86606235174517,162.98840028152125,105.61876026379583,104.86687042202122,106.01392617887026,161.11965305111696,16.162608343303116,15.452067699980349,16.187805062348236,18.33336058744806,3.1078463248271064,26.86250476099333,16.325534808468866,16.94690170385227,3.1474541184841507,5.366677563768767,15.0,1.0,20.0,7.0,18.0,13.0,20.0,14.0,96.0,131.0,10.0,6.0,12.0,29.0,18.0,24.0,5.0,14.0,18.0,23.0,12.0,7.0,24.0,15.0,7.0,23.0,22.0,22.0,22.0,17.0,10.0,14.0,56.0,11.0,10.0,29.0,7.0,38.0,22.0,8.0,8.0,29.0,9.0,11.0,33.0,5.0,19.0,26.0,15.0,28.0,51.0,34.0,13.0,90.0,4.0,9.0,18.0,22.0,3.0,6.0,15.0,33.0,17.0,3.0,6.0,17.0,13.0,14.0,11.0,30.0,56.0,14.0,13.0,6.0,24.0,35.0,75.0,20.0,20.0,11.0,18.0,28.0,17.0,26.0,14.0,7.0,20.0,11.0,15.0,23.0,6.0,6.0,56.0,2.0,45.0,28.0,13.0,40.0,10.0,17.0,21.0,5.0,21.0,16.0,12.0,5.0,16.0,31.0,53.0,16.0,18.0,14.0,5.0,5.0,16.0,25.0,39.0,8.0,9.0,10.0,9.0,2.0,5.0,5.0,16.0,21.0,27.0,20.0,13.0,9.0,30.0,19.0,25.0,15.0,16.0,25.0,3.0,6.0,31.0,15.0,2.0,18.0,13.0,22.0,12.0,10.0,20.0,28.0,0.0,11.0,5.0,5.0,17.0,1.0,7.0,4.0,0.0,4.0,9.0,6.0,0.0,8.0,3.0,0.0,0.0,9.0,14.0,0.0,3.0,0.0,31.0,24.0,14.0,35.0,19.0,46.0,29.0,18.0,28.0,21.0,19.0,15.0,17.0,18.0,28.0,19.0,33.0,41.0,21.0,24.0,3.0,9.0,12.0,5.0,25.0,14.0,4.0,35.0,39.0,16.0,11.0,17.0,51.0,52.0,11.0,22.0,26.0,18.0,7.0,35.0
16,3,78.61785310734463,35.09195076212915,94.9354826301238,63.1836278398846,46.29586729174179,161.77793003966823,94.94449813679527,93.44519293184275,105.1653564130304,157.666887847097,13.328171818253573,13.455331729205058,13.966841763938836,14.330767989910584,2.8553064779883064,29.337140200815643,13.99333627098106,14.415008178436477,3.024206856155082,5.696903971520303,19.0,1.0,19.0,20.0,14.0,33.0,25.0,16.0,96.0,134.0,18.0,9.0,5.0,6.0,26.0,25.0,9.0,34.0,1.0,16.0,14.0,8.0,11.0,3.0,16.0,18.0,10.0,17.0,5.0,32.0,13.0,9.0,23.0,14.0,10.0,19.0,12.0,42.0,18.0,27.0,21.0,8.0,21.0,10.0,11.0,18.0,32.0,18.0,10.0,18.0,41.0,12.0,3.0,77.0,8.0,38.0,23.0,2.0,9.0,5.0,8.0,45.0,15.0,6.0,13.0,3.0,12.0,6.0,16.0,24.0,31.0,21.0,9.0,17.0,50.0,47.0,71.0,2.0,18.0,7.0,6.0,4.0,7.0,25.0,14.0,11.0,10.0,20.0,10.0,5.0,8.0,6.0,35.0,11.0,68.0,3.0,11.0,20.0,2.0,13.0,49.0,7.0,6.0,9.0,19.0,6.0,30.0,18.0,40.0,13.0,34.0,9.0,13.0,1.0,18.0,16.0,14.0,7.0,9.0,17.0,11.0,5.0,14.0,42.0,31.0,0.0,10.0,1.0,10.0,3.0,0.0,10.0,27.0,23.0,14.0,10.0,6.0,0.0,67.0,10.0,1.0,1.0,38.0,1.0,1.0,1.0,55.0,33.0,0.0,6.0,20.0,4.0,5.0,3.0,18.0,1.0,1.0,6.0,2.0,17.0,0.0,14.0,2.0,0.0,1.0,17.0,17.0,0.0,4.0,0.0,22.0,29.0,16.0,8.0,34.0,56.0,18.0,11.0,23.0,39.0,21.0,26.0,12.0,26.0,16.0,9.0,79.0,10.0,24.0,21.0,11.0,13.0,17.0,3.0,41.0,7.0,3.0,32.0,35.0,31.0,29.0,16.0,37.0,48.0,8.0,10.0,7.0,5.0,7.0,7.0
17,2,99.04252826791944,48.7409034856955,115.2699498966284,86.28703600948634,43.3454419906534,149.06182155965757,115.2715693165144,114.66920677197008,105.7501777662692,160.72439857458167,16.18001415164187,17.15698372294719,16.45880344620761,16.814290401292084,2.259609470348616,27.82995121058195,16.45889542546922,16.671891119427613,2.60126028963626,5.47020358662205,9.0,1.0,12.0,6.0,23.0,10.0,12.0,8.0,96.0,127.0,37.0,3.0,29.0,30.0,22.0,13.0,26.0,60.0,3.0,30.0,14.0,35.0,10.0,16.0,33.0,21.0,24.0,12.0,15.0,40.0,16.0,20.0,3.0,17.0,63.0,19.0,29.0,0.0,35.0,12.0,30.0,63.0,10.0,34.0,1.0,3.0,37.0,39.0,54.0,15.0,4.0,34.0,40.0,3.0,22.0,7.0,3.0,28.0,46.0,21.0,37.0,13.0,5.0,35.0,11.0,35.0,10.0,22.0,33.0,65.0,1.0,11.0,28.0,33.0,9.0,2.0,9.0,24.0,12.0,20.0,24.0,38.0,42.0,3.0,43.0,26.0,72.0,32.0,41.0,14.0,7.0,40.0,1.0,18.0,12.0,42.0,39.0,37.0,37.0,3.0,9.0,34.0,56.0,22.0,10.0,23.0,2.0,59.0,6.0,22.0,5.0,0.0,6.0,5.0,3.0,6.0,8.0,0.0,4.0,4.0,1.0,0.0,0.0,3.0,2.0,0.0,5.0,1.0,10.0,0.0,7.0,6.0,5.0,11.0,2.0,8.0,5.0,5.0,17.0,7.0,3.0,8.0,8.0,8.0,0.0,6.0,5.0,12.0,1.0,7.0,1.0,5.0,0.0,2.0,3.0,0.0,1.0,1.0,1.0,6.0,0.0,0.0,4.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,45.0,31.0,20.0,57.0,17.0,9.0,25.0,25.0,13.0,17.0,16.0,28.0,7.0,19.0,46.0,26.0,8.0,33.0,35.0,23.0,40.0,15.0,15.0,28.0,6.0,39.0,42.0,52.0,4.0,4.0,12.0,5.0,2.0,1.0,27.0,46.0,24.0,37.0,21.0,54.0
18,3,82.62736359183515,34.20864209505335,99.03044117147832,68.84189213437374,44.23985819661398,167.43963899302136,99.03045087075232,97.85247889195492,105.23704055751428,160.2686553411477,11.490296445236025,9.613365604879874,12.137416119092032,12.570548414168936,2.14733412691596,19.293134466554783,12.137469635805632,12.453011290190767,1.816049038586635,4.476183479747473,46.0,2.0,59.0,32.0,29.0,45.0,59.0,56.0,97.0,142.0,24.0,2.0,20.0,20.0,4.0,12.0,11.0,3.0,5.0,8.0,3.0,18.0,7.0,17.0,31.0,11.0,14.0,10.0,6.0,5.0,26.0,25.0,4.0,17.0,14.0,11.0,6.0,11.0,17.0,11.0,11.0,17.0,23.0,23.0,15.0,16.0,24.0,13.0,22.0,6.0,19.0,8.0,12.0,52.0,7.0,16.0,3.0,20.0,25.0,2.0,18.0,11.0,14.0,17.0,12.0,10.0,12.0,4.0,11.0,15.0,14.0,9.0,18.0,24.0,19.0,6.0,39.0,6.0,11.0,19.0,20.0,10.0,20.0,5.0,5.0,6.0,15.0,24.0,12.0,19.0,1.0,30.0,9.0,10.0,29.0,15.0,5.0,12.0,9.0,14.0,19.0,16.0,22.0,12.0,11.0,6.0,5.0,14.0,43.0,14.0,8.0,4.0,6.0,6.0,6.0,4.0,14.0,0.0,4.0,7.0,7.0,11.0,9.0,7.0,8.0,3.0,7.0,7.0,10.0,20.0,2.0,15.0,13.0,14.0,5.0,11.0,1.0,19.0,35.0,2.0,3.0,23.0,16.0,6.0,2.0,8.0,29.0,7.0,1.0,13.0,4.0,2.0,7.0,1.0,2.0,0.0,2.0,3.0,5.0,0.0,0.0,0.0,1.0,0.0,1.0,5.0,3.0,0.0,6.0,1.0,11.0,33.0,38.0,29.0,13.0,9.0,51.0,26.0,20.0,16.0,24.0,20.0,6.0,10.0,30.0,57.0,25.0,36.0,28.0,18.0,33.0,11.0,18.0,2.0,17.0,14.0,13.0,22.0,13.0,2.0,13.0,10.0,39.0,16.0,3.0,31.0,11.0,7.0,3.0,10.0
19,3,85.06247615842028,38.293996869688144,99.0557668573993,75.45747223157186,41.76009761023224,159.02208010770784,99.0668237406036,98.98788847750475,108.41009200044878,158.95742735330415,17.01398722418052,14.339687102489007,17.38304100441433,18.181172550876266,2.1733207521119704,22.27889240641949,17.4236373058624,18.076539348839763,2.3507031402354497,3.787089973402466,36.0,1.0,48.0,25.0,18.0,58.0,48.0,45.0,99.0,143.0,17.0,9.0,9.0,2.0,8.0,4.0,8.0,7.0,30.0,7.0,8.0,8.0,12.0,9.0,13.0,6.0,5.0,17.0,7.0,4.0,4.0,4.0,33.0,8.0,9.0,17.0,8.0,19.0,8.0,26.0,4.0,7.0,7.0,14.0,38.0,13.0,6.0,11.0,11.0,4.0,41.0,6.0,4.0,93.0,4.0,11.0,16.0,9.0,7.0,9.0,9.0,24.0,7.0,6.0,3.0,11.0,11.0,9.0,5.0,5.0,18.0,8.0,7.0,13.0,23.0,22.0,105.0,2.0,4.0,5.0,5.0,12.0,4.0,14.0,0.0,6.0,8.0,9.0,12.0,11.0,7.0,9.0,56.0,12.0,52.0,9.0,6.0,4.0,7.0,5.0,17.0,5.0,7.0,9.0,9.0,7.0,12.0,9.0,34.0,17.0,7.0,4.0,3.0,3.0,11.0,10.0,20.0,3.0,2.0,23.0,14.0,4.0,6.0,15.0,7.0,9.0,17.0,0.0,26.0,0.0,7.0,17.0,7.0,21.0,25.0,9.0,5.0,2.0,45.0,12.0,1.0,0.0,19.0,4.0,14.0,6.0,25.0,6.0,0.0,1.0,13.0,4.0,0.0,2.0,8.0,0.0,4.0,4.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,8.0,3.0,0.0,5.0,0.0,14.0,8.0,25.0,51.0,17.0,56.0,34.0,17.0,13.0,12.0,17.0,6.0,8.0,10.0,22.0,18.0,48.0,26.0,33.0,27.0,11.0,15.0,14.0,5.0,35.0,4.0,7.0,5.0,37.0,13.0,13.0,8.0,31.0,45.0,6.0,8.0,14.0,5.0,2.0,12.0
20,3,87.771973257747,36.87966080409523,105.5284106538457,72.34237498953512,44.73431763003361,166.81008336024303,105.54346214105462,104.0302046332508,103.72094650353414,161.59679116883737,12.01868840160453,12.832562358077492,12.178489477448569,13.481357019433773,2.443039887151461,24.996136598548585,12.236297803863472,12.585868682403207,2.5539061287724705,4.910900382779482,31.0,1.0,42.0,18.0,23.0,26.0,42.0,37.0,94.0,135.0,3.0,8.0,33.0,9.0,10.0,10.0,8.0,7.0,8.0,18.0,12.0,27.0,9.0,2.0,7.0,8.0,6.0,23.0,16.0,12.0,26.0,21.0,6.0,20.0,9.0,6.0,16.0,12.0,18.0,13.0,24.0,12.0,9.0,19.0,16.0,3.0,18.0,24.0,10.0,7.0,25.0,16.0,7.0,45.0,6.0,34.0,14.0,25.0,4.0,5.0,19.0,13.0,21.0,9.0,3.0,17.0,7.0,7.0,5.0,13.0,9.0,22.0,3.0,11.0,37.0,18.0,41.0,10.0,20.0,12.0,17.0,24.0,15.0,8.0,5.0,7.0,13.0,8.0,11.0,9.0,5.0,10.0,25.0,8.0,9.0,11.0,3.0,7.0,14.0,20.0,45.0,11.0,24.0,11.0,3.0,5.0,18.0,16.0,42.0,9.0,16.0,5.0,8.0,3.0,5.0,16.0,22.0,13.0,10.0,7.0,9.0,7.0,2.0,4.0,8.0,2.0,16.0,5.0,5.0,3.0,12.0,7.0,11.0,32.0,15.0,9.0,6.0,0.0,40.0,6.0,0.0,5.0,12.0,5.0,11.0,14.0,31.0,7.0,0.0,10.0,2.0,3.0,1.0,1.0,4.0,4.0,1.0,2.0,2.0,8.0,1.0,2.0,3.0,1.0,0.0,6.0,4.0,0.0,8.0,0.0,14.0,22.0,22.0,14.0,33.0,19.0,42.0,24.0,21.0,15.0,29.0,26.0,22.0,21.0,36.0,32.0,32.0,16.0,16.0,26.0,5.0,7.0,6.0,5.0,6.0,13.0,7.0,12.0,21.0,22.0,35.0,18.0,35.0,19.0,6.0,33.0,13.0,14.0,1.0,18.0
21,2,79.12669345092968,53.10496745606038,87.86477834078912,71.87891428329128,44.09157885809994,103.69715585048868,87.9195147030763,89.53938664744419,114.90202896092607,146.15402187970403,17.148191742302004,17.484050930355135,17.031929396141525,18.38079083418236,4.183350623336868,27.5717938323693,17.241560305801997,18.28591105762128,3.164952520380125,4.7454940047758285,22.0,3.0,26.0,17.0,14.0,13.0,26.0,20.0,100.0,121.0,22.0,9.0,22.0,27.0,13.0,29.0,31.0,29.0,10.0,30.0,33.0,11.0,16.0,12.0,24.0,25.0,16.0,12.0,15.0,35.0,19.0,9.0,37.0,11.0,14.0,39.0,12.0,37.0,24.0,21.0,17.0,34.0,15.0,17.0,14.0,39.0,17.0,27.0,34.0,56.0,27.0,12.0,14.0,18.0,9.0,33.0,97.0,21.0,16.0,5.0,12.0,30.0,39.0,13.0,47.0,8.0,35.0,10.0,15.0,21.0,63.0,21.0,9.0,29.0,18.0,92.0,13.0,5.0,28.0,28.0,9.0,7.0,12.0,44.0,28.0,17.0,13.0,6.0,14.0,21.0,69.0,15.0,40.0,19.0,10.0,11.0,13.0,20.0,15.0,38.0,43.0,19.0,18.0,8.0,42.0,11.0,43.0,16.0,19.0,20.0,16.0,19.0,11.0,30.0,19.0,43.0,46.0,14.0,7.0,19.0,10.0,20.0,12.0,3.0,4.0,13.0,12.0,24.0,9.0,16.0,18.0,14.0,38.0,22.0,24.0,17.0,15.0,29.0,20.0,44.0,18.0,13.0,6.0,10.0,26.0,12.0,13.0,22.0,3.0,14.0,1.0,8.0,13.0,2.0,7.0,5.0,10.0,11.0,9.0,8.0,13.0,7.0,6.0,8.0,14.0,7.0,3.0,11.0,7.0,22.0,37.0,24.0,32.0,19.0,26.0,23.0,24.0,29.0,22.0,14.0,12.0,11.0,18.0,28.0,21.0,27.0,23.0,42.0,31.0,37.0,27.0,19.0,55.0,7.0,12.0,8.0,15.0,27.0,26.0,57.0,34.0,43.0,20.0,38.0,10.0,15.0,41.0,6.0,8.0,16.0
